period_label,nmas_artist_id,artist_name,residency,spotify_monthly_listeners,youtube_quarter_views,deezer_fans,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,measured_platform_revenue_usd,unmeasured_platform_uplift_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,domestic_share_observed,domestic_revenue_usd,export_revenue_usd,export_revenue_ngn,split_basis,split_classification,youtube_views_source,spotify_listeners_source
Q1_2026,nonso-amadi,Nonso Amadi,diaspora_candidate,522515,2756764,11294,21945.63,11027.06,271.06,33243.74,6583.69,39827.43,59741146.5,0.44377,17674.21,22153.22,33229829.23,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,nonso-amadi,Nonso Amadi,diaspora_candidate,527992,2086390,11422,22175.66,8345.56,274.13,30795.35,6652.7,37448.05,56172076.8,0.485564,18183.43,19264.62,28896928.66,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,nonso-amadi,Nonso Amadi,diaspora_candidate,598840,3054900,11489,25151.28,12219.6,275.74,37646.62,7545.38,45192.0,67788000.0,0.426749,19285.64,25906.36,38859536.9,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 46% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q3_2019,odumodublvck,ODUMODUBLVCK,domestic,41,0,0,1.72,0.0,0.0,1.72,0.52,2.24,3357.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2019,odumodublvck,ODUMODUBLVCK,domestic,24,0,0,1.01,0.0,0.0,1.01,0.3,1.31,1965.6,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2020,odumodublvck,ODUMODUBLVCK,domestic,33,0,4,1.39,0.0,0.1,1.48,0.42,1.9,2846.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,odumodublvck,ODUMODUBLVCK,domestic,40,0,7,1.68,0.0,0.17,1.85,0.5,2.35,3528.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,odumodublvck,ODUMODUBLVCK,domestic,31,0,10,1.3,0.0,0.24,1.54,0.39,1.93,2898.9,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,odumodublvck,ODUMODUBLVCK,domestic,93,0,18,3.91,0.0,0.43,4.34,1.17,5.51,8264.7,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,odumodublvck,ODUMODUBLVCK,domestic,602,0,70,25.28,0.0,1.68,26.96,7.59,34.55,51823.8,0.898671,31.05,3.5,5251.25,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,odumodublvck,ODUMODUBLVCK,domestic,2208,0,131,92.74,0.0,3.14,95.88,27.82,123.7,185551.2,0.521538,64.51,59.19,88779.24,observed: artist's own Nigerian share of listeners this quarter,OBS,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,odumodublvck,ODUMODUBLVCK,domestic,1400,14126,199,58.8,56.5,4.78,120.08,17.64,137.72,206580.15,0.812546,111.9,25.82,38724.25,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 2% of the quarter, below the 90% adequacy threshold; subscribers x 10.92 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q4_2021,odumodublvck,ODUMODUBLVCK,domestic,1882,6538,235,79.04,26.15,5.64,110.84,23.71,134.55,201823.8,0.805914,108.44,26.11,39171.18,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (2 provider restatements repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
Q1_2022,odumodublvck,ODUMODUBLVCK,domestic,4937,4531,322,207.35,18.12,7.73,233.21,62.21,295.41,443118.3,0.598669,176.85,118.56,177837.26,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2022,odumodublvck,ODUMODUBLVCK,domestic,19295,5679,388,810.39,22.72,9.31,842.42,243.12,1085.54,1628302.5,0.458753,497.99,587.54,881314.07,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2022,odumodublvck,ODUMODUBLVCK,domestic,27627,20954,441,1160.33,83.82,10.58,1254.73,348.1,1602.83,2404251.3,0.509987,817.43,785.41,1178113.26,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change (3 provider restatements repriced at the artist's median daily rate)","observed monthly listeners, quarter end level"
Q4_2022,odumodublvck,ODUMODUBLVCK,domestic,90844,158997,517,3815.45,635.99,12.41,4463.84,1144.63,5608.48,8412717.6,0.735902,4127.29,1481.19,2221781.93,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2023,odumodublvck,ODUMODUBLVCK,domestic,247891,796993,724,10411.42,3187.97,17.38,13616.77,3123.43,16740.2,25110294.9,0.079414,1329.4,15410.79,23116188.48,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2023,odumodublvck,ODUMODUBLVCK,domestic,1227873,3219502,1120,51570.67,12878.01,26.88,64475.55,15471.2,79946.75,119920130.7,0.459705,36751.93,43194.82,64792233.36,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2023,odumodublvck,ODUMODUBLVCK,domestic,1157188,12790689,1637,48601.9,51162.76,39.29,99803.94,14580.57,114384.51,171576763.2,0.705158,80659.15,33725.36,50588032.82,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2023,odumodublvck,ODUMODUBLVCK,domestic,1971554,16479332,2665,82805.27,65917.33,63.96,148786.56,24841.58,173628.14,260442204.6,0.689101,119647.27,53980.86,80971292.37,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2024,odumodublvck,ODUMODUBLVCK,domestic,1859827,17665921,3893,78112.73,70663.68,93.43,148869.85,23433.82,172303.67,258455505.3,0.616258,106183.48,66120.19,99180284.96,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2024,odumodublvck,ODUMODUBLVCK,domestic,1994162,15014873,5315,83754.8,60059.49,127.56,143941.86,25126.44,169068.3,253602445.8,0.711542,120299.11,48769.19,73153779.23,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2024,odumodublvck,ODUMODUBLVCK,domestic,2431926,14874952,6401,102140.89,59499.81,153.62,161794.32,30642.27,192436.59,288654887.4,0.735734,141582.16,50854.44,76281654.58,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2024,odumodublvck,ODUMODUBLVCK,domestic,4088268,13574179,7429,171707.26,54296.72,178.3,226182.27,51512.18,277694.44,416541667.2,0.654931,181870.6,95823.84,143735764.25,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2025,odumodublvck,ODUMODUBLVCK,domestic,3288663,13533250,8772,138123.85,54133.0,210.53,192467.37,41437.15,233904.53,350856791.7,0.882896,206513.34,27391.18,41086777.27,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2025,odumodublvck,ODUMODUBLVCK,domestic,3659983,19785516,10262,153719.29,79142.06,246.29,233107.64,46115.79,279223.42,418835135.7,0.825463,230488.69,48734.73,73102099.4,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2025,odumodublvck,ODUMODUBLVCK,domestic,3425880,20093830,11691,143886.96,80375.32,280.58,224542.86,43166.09,267708.95,401563428.0,0.786766,210624.18,57084.77,85627159.51,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q4_2025,odumodublvck,ODUMODUBLVCK,domestic,3967551,30985720,13004,166637.14,123942.88,312.1,290892.12,49991.14,340883.26,511324890.9,0.839859,286293.87,54589.39,81884085.8,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q1_2026,odumodublvck,ODUMODUBLVCK,domestic,3685109,19700830,14126,154774.58,78803.32,339.02,233916.92,46432.37,280349.3,420523943.1,0.992009,278108.93,2240.37,3360554.49,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q2_2026,odumodublvck,ODUMODUBLVCK,domestic,4062971,22147768,15344,170644.78,88591.07,368.26,259604.11,51193.43,310797.54,466196316.9,0.974206,302780.85,8016.69,12025036.36,observed: artist's own Nigerian share of listeners this quarter,OBS,"observed channel views, quarter net change","observed monthly listeners, quarter end level"
Q3_2026,odumodublvck,ODUMODUBLVCK,domestic,4042701,5642580,15791,169793.44,22570.32,378.98,192742.75,50938.03,243680.78,365521167.9,0.998023,243199.11,481.67,722506.97,observed: artist's own Nigerian share of listeners this quarter,OBS,"estimated: observations span 46% of the quarter, below the 90% adequacy threshold; subscribers x 5.99 views/month (EST, calibrated)","observed monthly listeners, quarter end level"
Q1_2020,odunsi,Odunsi,unknown,0,0,9,0.0,0.0,0.22,0.22,0.0,0.22,324.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2020,odunsi,Odunsi,unknown,0,0,10,0.0,0.0,0.24,0.24,0.0,0.24,360.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2020,odunsi,Odunsi,unknown,0,0,11,0.0,0.0,0.26,0.26,0.0,0.26,396.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2020,odunsi,Odunsi,unknown,0,0,11,0.0,0.0,0.26,0.26,0.0,0.26,396.0,,,,,not measured: provider published no geography this quarter,UNK,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2021,odunsi,Odunsi,unknown,0,0,11,0.0,0.0,0.26,0.26,0.0,0.26,396.0,0.02792,0.01,0.26,384.94,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2021,odunsi,Odunsi,unknown,0,0,11,0.0,0.0,0.26,0.26,0.0,0.26,396.0,0.024978,0.01,0.26,386.11,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2021,odunsi,Odunsi,unknown,0,0,12,0.0,0.0,0.29,0.29,0.0,0.29,432.0,0.028861,0.01,0.28,419.53,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2021,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.038801,0.01,0.3,449.84,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2022,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.044983,0.01,0.3,446.95,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2022,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.048482,0.02,0.3,445.31,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2022,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.043809,0.01,0.3,447.5,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2022,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.059639,0.02,0.29,440.09,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2023,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.079414,0.02,0.29,430.83,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2023,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.090982,0.03,0.28,425.42,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2023,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.125725,0.04,0.27,409.16,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q4_2023,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.17451,0.05,0.26,386.33,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q1_2024,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.173406,0.05,0.26,386.85,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q2_2024,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.212921,0.07,0.25,368.35,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
Q3_2024,odunsi,Odunsi,unknown,0,0,13,0.0,0.0,0.31,0.31,0.0,0.31,468.0,0.220102,0.07,0.24,364.99,assumed: portfolio-wide ratio applied to an artist without own geography,ASM,no YouTube presence observed,"observed monthly listeners, quarter end level"
