period,artist_name,spotify_monthly_listeners,youtube_subscribers,youtube_actual_views,youtube_views_source,deezer_fans,est_spotify_quarterly_streams,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,other_platforms_revenue_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,source,spotify_listeners_source,spotify_listeners_basis,ngn_per_usd,ngn_rate_basis
Q1_2023,Fireboy DML,7970468,1400000,74989046,"observed channel views, quarter net change",261094,83689914,334759.66,299956.18,6266.26,100427.9,741410.0,478209450.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Libianca,12386349,0,0,no YouTube presence observed,1607,130056664,520226.66,0.0,38.57,156068.0,676333.23,436234933.35,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Kizz Daniel,3463557,2270000,117378136,"observed channel views, quarter net change",185237,36367348,145469.39,469512.54,4445.69,43640.82,663068.44,427679143.8,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Omah Lay,5654938,1380000,69807851,"observed channel views, quarter net change",205361,59376849,237507.4,279231.4,4928.66,71252.22,592919.68,382433193.6,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Oxlade,6804822,424000,36408859,"observed channel views, quarter net change",55599,71450631,285802.52,145635.44,1334.38,85740.76,518513.1,334440949.5,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Davido,4742704,3240000,34402386,"observed channel views, quarter net change",744271,49798392,199193.57,137609.54,17862.5,59758.07,414423.68,267303273.6,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Asake,4076781,524000,46859784,"observed channel views, quarter net change",22916,42806200,171224.8,187439.14,549.98,51367.44,410581.36,264824977.2,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Amaarae,4846381,200000,15333880,"observed channel views, quarter net change",16307,50887000,203548.0,61335.52,391.37,61064.4,326339.29,210488842.05,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Victony,3232943,225000,35971131,"observed channel views, quarter net change",18942,33945902,135783.61,143884.52,454.61,40735.08,320857.82,206953293.9,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Mr Eazi,4554307,1150000,12077975,"observed channel views, quarter net change",310471,47820224,191280.89,48311.9,7451.3,57384.27,304428.36,196356292.2,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Joeboy,2912722,1080000,28504285,"observed channel views, quarter net change",265978,30583581,122334.32,114017.14,6383.47,36700.3,279435.23,180235723.35,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Lojay,3087124,221000,22993569,"observed channel views, quarter net change",24483,32414802,129659.21,91974.28,587.59,38897.76,261118.84,168421651.8,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Pheelz,3162500,278000,21886954,"observed channel views, quarter net change",11780,33206250,132825.0,87547.82,282.72,39847.5,260503.04,168024460.8,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,BNXN,3963526,152000,10066273,"observed channel views, quarter net change",0,41617023,166468.09,40265.09,0.0,49940.43,256673.61,165554478.45,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Ruger,2472682,1030000,28934142,"estimated: observations span 82% of the quarter, below the 90% adequacy threshold; subscribers x 9.36 views/month (EST, calibrated)",63154,25963161,103852.64,115736.57,1515.7,31155.79,252260.7,162708151.5,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Tekno,2113563,2230000,21989578,"observed channel views, quarter net change",28076,22192412,88769.65,87958.31,673.82,26630.89,204032.67,131601072.15,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Tiwa Savage,2057569,1250000,18037594,"observed channel views, quarter net change",258179,21604474,86417.9,72150.38,6196.3,25925.37,190689.95,122995017.75,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Olamide,2579527,1020000,8720073,"observed channel views, quarter net change",301717,27085034,108340.13,34880.29,7241.21,32502.04,182963.67,118011567.15,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Darkoo,3049483,177000,1423031,"observed channel views, quarter net change",13558,32019572,128078.29,5692.12,325.39,38423.49,172519.29,111274942.05,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Yemi Alade,1106561,2190000,21378520,"observed channel views, quarter net change",373210,11618890,46475.56,85514.08,8957.04,13942.67,154889.35,99903630.75,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Sarz,2741530,0,0,no YouTube presence observed,46946,28786065,115144.26,0.0,1126.7,34543.28,150814.24,97275184.8,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Patoranking,908802,1420000,20249721,"observed channel views, quarter net change",173653,9542421,38169.68,80998.88,4167.67,11450.91,134787.14,86937705.3,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Timaya,1330742,798000,14317314,"observed channel views, quarter net change",41262,13972791,55891.16,57269.26,990.29,16767.35,130918.06,84442148.7,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Wande Coal,1805854,221000,7288654,"observed channel views, quarter net change",66403,18961467,75845.87,29154.62,1593.67,22753.76,129347.92,83429408.4,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Adekunle Gold,2249893,0,0,no YouTube presence observed,164979,23623876,94495.51,0.0,3959.5,28348.65,126803.66,81788360.7,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Iyanya,772717,453000,20368822,"observed channel views, quarter net change",21696,8113528,32454.11,81475.29,520.7,9736.23,124186.33,80100182.85,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Bayanni,2200454,0,0,no YouTube presence observed,489,23104767,92419.07,0.0,11.74,27725.72,120156.53,77500961.85,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Ric Hassani,1137513,585000,12126890,"observed channel views, quarter net change",7178,11943886,47775.55,48507.56,172.27,14332.66,110788.04,71458285.8,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Mayorkun,1516183,225000,4456603,"observed channel views, quarter net change",130159,15919922,63679.69,17826.41,3123.82,19103.91,103733.83,66908320.35,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Naira Marley,1234364,976000,7192437,"observed channel views, quarter net change",145240,12960822,51843.29,28769.75,3485.76,15552.99,99651.79,64275404.55,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Olakira,606980,579000,13903706,"observed channel views, quarter net change",23949,6373290,25493.16,55614.82,574.78,7647.95,89330.71,57618307.95,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,P-Square,758428,0,10076751,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",199516,7963494,31853.98,40307.01,4788.38,9556.19,86505.56,55796086.2,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Skiibii,1047481,289000,7123114,"observed channel views, quarter net change",14545,10998550,43994.2,28492.46,349.08,13198.26,86034.0,55491930.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Young Jonn,1562203,0,0,no YouTube presence observed,10929,16403132,65612.53,0.0,262.3,19683.76,85558.59,55185290.55,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Maleek Berry,1044186,574000,6251422,"observed channel views, quarter net change",61758,10963953,43855.81,25005.69,1482.19,13156.74,83500.43,53857777.35,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Bella Shmurda,734717,348000,9740990,"observed channel views, quarter net change",68967,7714528,30858.11,38963.96,1655.21,9257.43,80734.71,52073887.95,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Chike,467969,587000,12287202,"observed channel views, quarter net change",45593,4913674,19654.7,49148.81,1094.23,5896.41,75794.15,48887226.75,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Crayon,1376347,0,0,no YouTube presence observed,5796,14451644,57806.57,0.0,139.1,17341.97,75287.64,48560527.8,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Simi,767576,918000,6530170,"observed channel views, quarter net change",153763,8059548,32238.19,26120.68,3690.31,9671.46,71720.64,46259812.8,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Flavour,536204,2910000,8621212,"observed channel views, quarter net change",80536,5630142,22520.57,34484.85,1932.86,6756.17,65694.45,42372920.25,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
Q1_2023,Korede Bello,583979,247000,6938576,"estimated: observations span 1% of the quarter, below the 90% adequacy threshold; subscribers x 9.36 views/month (EST, calibrated)",22072,6131780,24527.12,27754.3,529.73,7358.14,60169.29,38809192.05,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level",mean of 3 monthly levels observed in the quarter,645.0,CBN annual average official rate 645.00 NGN/USD for 2023 (ASM)
