period,artist_name,spotify_monthly_listeners,youtube_subscribers,youtube_actual_views,youtube_views_source,deezer_fans,est_spotify_quarterly_streams,spotify_revenue_usd,youtube_revenue_usd,deezer_revenue_usd,other_platforms_revenue_usd,gross_streaming_revenue_usd,gross_streaming_revenue_ngn,source,spotify_listeners_source
Q2_2023,Darey,29259,66000,469898,"observed channel views, quarter net change",3793,307220,1228.88,1879.59,91.03,368.66,3568.16,5352240.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Small Doctor,38908,27700,293330,"observed channel views, quarter net change",591,408534,1634.14,1173.32,14.18,490.24,3311.88,4967820.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Sound Sultan,26777,15900,244191,"observed channel views, quarter net change (1 provider restatement repriced at the artist's median daily rate)",1239,281158,1124.63,976.76,29.74,337.39,2468.52,3702780.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Jesse Jagz,25520,12200,151969,"observed channel views, quarter net change",5343,267960,1071.84,607.88,128.23,321.55,2129.5,3194250.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Illbliss,26136,9350,108619,"observed channel views, quarter net change",314,274428,1097.71,434.48,7.54,329.31,1869.04,2803560.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Mr Real,23331,40600,82181,"observed channel views, quarter net change",0,244976,979.9,328.72,0.0,293.97,1602.59,2403885.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Waje,20092,48200,80057,"observed channel views, quarter net change",1737,210966,843.86,320.23,41.69,253.16,1458.94,2188410.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Yung6ix,24634,0,0,no YouTube presence observed,702,258657,1034.63,0.0,16.85,310.39,1361.87,2042805.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Eldee,19928,293,1435,"observed channel views, quarter net change",4202,209244,836.98,5.74,100.85,251.09,1194.66,1791990.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Terry Apala,16708,5600,21177,"observed channel views, quarter net change",342,175434,701.74,84.71,8.21,210.52,1005.18,1507770.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Dammy Krane,13572,5280,10449,"observed channel views, quarter net change",541,142506,570.02,41.8,12.98,171.01,795.81,1193715.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Lagbaja,0,5050,41416,"observed channel views, quarter net change",2799,0,0.0,165.66,67.18,0.0,232.84,349260.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Sauce Kid,3990,0,0,no YouTube presence observed,112,41895,167.58,0.0,2.69,50.27,220.54,330810.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Ebenezer Obey,0,0,0,no YouTube presence observed,4877,0,0.0,0.0,117.05,0.0,117.05,175575.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Oritsefemi,212,0,0,no YouTube presence observed,1083,2226,8.9,0.0,25.99,2.67,37.56,56340.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,Tempoe,0,0,0,no YouTube presence observed,1428,0,0.0,0.0,34.27,0.0,34.27,51405.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,DJ Spinall,15,0,0,no YouTube presence observed,0,158,0.63,0.0,0.0,0.19,0.82,1230.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q2_2023,=== PERIOD TOTAL ===,,,,,,,12138941.38,7335960.11,208267.02,3641682.41,23324850.92,34987276380.0,Aggregated,
Q3_2023,Rema,33210568,3710000,135592504,"observed channel views, quarter net change",372353,348710964,1394843.86,542370.02,8936.47,418453.16,2364603.51,3546905265.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Burna Boy,19639355,4320000,205429272,"observed channel views, quarter net change",825865,206213228,824852.91,821717.09,19820.76,247455.87,1913846.63,2870769945.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Libianca,14247235,859000,93989869,"observed channel views, quarter net change",10170,149595968,598383.87,375959.48,244.08,179515.16,1154102.59,1731153885.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Ayra Starr,11216911,1410000,77418963,"observed channel views, quarter net change",95442,117777566,471110.26,309675.85,2290.61,141333.08,924409.8,1386614700.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,CKay,11342428,3870000,58756671,"observed channel views, quarter net change",180785,119095494,476381.98,235026.68,4338.84,142914.59,858662.09,1287993135.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Tems,13701919,654000,20847782,"observed channel views, quarter net change",149668,143870150,575480.6,83391.13,3592.03,172644.18,835107.94,1252661910.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Wizkid,9862649,2880000,68157652,"observed channel views, quarter net change",861199,103557814,414231.26,272630.61,20668.78,124269.38,831800.03,1247700045.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Davido,7953275,3640000,81071166,"observed channel views, quarter net change",767017,83509388,334037.55,324284.66,18408.41,100211.26,776941.88,1165412820.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Fireboy DML,9124306,1550000,52433331,"observed channel views, quarter net change",277051,95805213,383220.85,209733.32,6649.22,114966.26,714569.65,1071854475.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Omah Lay,6768789,1670000,81015296,"observed channel views, quarter net change",224532,71072284,284289.14,324061.18,5388.77,85286.74,699025.83,1048538745.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Asake,5792038,872000,83950484,"observed channel views, quarter net change",37531,60816399,243265.6,335801.94,900.74,72979.68,652947.96,979421940.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Kizz Daniel,4294929,2590000,72469076,"observed channel views, quarter net change",196987,45096754,180387.02,289876.3,4727.69,54116.11,529107.12,793660680.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Victony,4767385,403000,54455754,"observed channel views, quarter net change",25854,50057542,200230.17,217823.02,620.5,60069.05,478742.74,718114110.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Oxlade,5967066,511000,30007276,"observed channel views, quarter net change",68432,62654193,250616.77,120029.1,1642.37,75185.03,447473.27,671209905.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Ruger,3106182,1300000,54165342,"observed channel views, quarter net change",76372,32614911,130459.64,216661.37,1832.93,39137.89,388091.83,582137745.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Amaarae,5205881,230000,15484266,"observed channel views, quarter net change",18886,54661750,218647.0,61937.06,453.26,65594.1,346631.42,519947130.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,BNXN,4818597,197000,11795129,"observed channel views, quarter net change",0,50595268,202381.07,47180.52,0.0,60714.32,310275.91,465413865.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Mr Eazi,4444468,1180000,10487761,"observed channel views, quarter net change",319514,46666914,186667.66,41951.04,7668.34,56000.3,292287.34,438431010.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Olamide,3985414,1110000,16045869,"observed channel views, quarter net change",309455,41846847,167387.39,64183.48,7426.92,50216.22,289214.01,433821015.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Lojay,3538252,256000,17873931,"observed channel views, quarter net change",28391,37151646,148606.58,71495.72,681.38,44581.98,265365.66,398048490.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Joeboy,2758334,1190000,22737705,"observed channel views, quarter net change",278561,28962507,115850.03,90950.82,6685.46,34755.01,248241.32,372361980.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Tekno,2516546,2330000,25019433,"observed channel views, quarter net change",28854,26423733,105694.93,100077.73,692.5,31708.48,238173.64,357260460.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Tiwa Savage,2943472,1340000,15568688,"observed channel views, quarter net change",267266,30906456,123625.82,62274.75,6414.38,37087.75,229402.7,344104050.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Pheelz,2965074,308000,11473753,"observed channel views, quarter net change",16128,31133277,124533.11,45895.01,387.07,37359.93,208175.12,312262680.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Sarz,3729114,0,0,no YouTube presence observed,49289,39155697,156622.79,0.0,1182.94,46986.84,204792.57,307188855.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Spyro,882481,306000,36275968,"observed channel views, quarter net change",0,9266050,37064.2,145103.87,0.0,11119.26,193287.33,289930995.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Darkoo,3120319,197000,2721771,"observed channel views, quarter net change",14978,32763350,131053.4,10887.08,359.47,39316.02,181615.97,272423955.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Flavour,829012,3070000,32785532,"observed channel views, quarter net change",82279,8704626,34818.5,131142.13,1974.7,10445.55,178380.88,267571320.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Adekunle Gold,3111670,0,0,no YouTube presence observed,172633,32672535,130690.14,0.0,4143.19,39207.04,174040.37,261060555.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Patoranking,1494539,1500000,20022091,"observed channel views, quarter net change",176506,15692660,62770.64,80088.36,4236.14,18831.19,165926.33,248889495.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Wande Coal,2303349,234000,3753800,"observed channel views, quarter net change",67936,24185164,96740.66,15015.2,1630.46,29022.2,142408.52,213612780.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Crayon,2440308,0,0,no YouTube presence observed,7042,25623234,102492.94,0.0,169.01,30747.88,133409.83,200114745.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Yemi Alade,1694869,2260000,7615889,"observed channel views, quarter net change",378207,17796124,71184.5,30463.56,9076.97,21355.35,132080.38,198120570.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Timaya,1559053,830000,10016555,"observed channel views, quarter net change",41865,16370056,65480.23,40066.22,1004.76,19644.07,126195.28,189292920.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Mohbad,1011073,139000,16227401,"observed channel views, quarter net change",41332,10616266,42465.07,64909.6,991.97,12739.52,121106.16,181659240.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Naira Marley,1643615,1010000,6058962,"observed channel views, quarter net change",148006,17257958,69031.83,24235.85,3552.14,20709.55,117529.37,176294055.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Young Jonn,2116891,0,0,no YouTube presence observed,14226,22227356,88909.42,0.0,341.42,26672.83,115923.67,173885505.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,ODUMODUBLVCK,1157188,55600,12790689,"observed channel views, quarter net change",1637,12150474,48601.9,51162.76,39.29,14580.57,114384.52,171576780.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Iyanya,879375,514000,16163390,"observed channel views, quarter net change",22415,9233438,36933.75,64653.56,537.96,11080.12,113205.39,169808085.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,P-Square,915882,0,11064493,"estimated: YouTube listeners x 12.48 views/month (EST, calibrated)",201312,9616761,38467.04,44257.97,4831.49,11540.11,99096.61,148644915.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Bayanni,1766126,0,0,no YouTube presence observed,1767,18544323,74177.29,0.0,42.41,22253.19,96472.89,144709335.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Seyi Vibez,1756353,15200,40081,"observed channel views, quarter net change",7585,18441706,73766.83,160.32,182.04,22130.05,96239.24,144358860.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Zinoleesky,1697758,0,0,no YouTube presence observed,52453,17826459,71305.84,0.0,1258.87,21391.75,93956.46,140934690.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
Q3_2023,Bella Shmurda,1005858,381000,8529717,"observed channel views, quarter net change",71943,10561509,42246.04,34118.87,1726.63,12673.81,90765.35,136148025.0,Chartmetric + Soundcharts (observed); see 02_Methodology,"observed monthly listeners, quarter end level"
